Time,hp,X,Y,Z,IT,ET,VOLT Bat,lat,long,alt,RH,IT C,EXT C
9746,960.05,7.21,-5.68,-5.68,0.8,0.75,25,33.075996,-111.27794,801.29999,18.54,30,25
9748,959.98,7.19,-5.63,-5.68,0.8,0.75,25,33.075996,-111.27794,801.29999,18.55,30,25
9750,960.01,7.21,-5.72,-5.66,0.2,0.73,25,33.075996,-111.27794,801.20001,18.55,-30,23
9753,960.12,7.17,-5.79,-5.67,0.8,0.75,25,33.075996,-111.27794,801.20001,18.73,30,25
9755,960.07,7.21,-5.77,-5.71,0.8,0.75,25,33.075996,-111.27794,801,18.66,30,25
9758,960.02,7.06,-6.17,-5.65,0.8,0.75,25,33.075996,-111.27795,801,18.64,30,25
9760,960.05,7.06,-5.89,-5.72,0.8,0.75,25,33.075996,-111.27795,800.90002,18.61,30,25
9763,960.04,7.23,-5.87,-5.66,0.8,0.75,25,33.075996,-111.27795,800.90002,18.73,30,25
9765,960.1,7.11,-5.79,-5.66,0.8,0.75,25,33.075996,-111.27795,800.79999,18.91,30,25
9768,959.99,7.2,-5.68,-5.66,0.8,0.74,25,33.075996,-111.27795,800.70001,18.91,30,24
9770,960.01,7.25,-5.81,-5.73,0.8,0.74,25,33.075996,-111.27795,800.70001,18.86,30,24
9772,959.98,7.3,-5.59,-5.69,0.8,0.74,25,33.075996,-111.27795,800.59998,18.88,30,24
9775,959.99,7.13,-5.81,-5.66,0.8,0.74,25,33.075996,-111.27795,800.5,18.91,30,24
9777,960.05,7.1,-5.77,-5.7,0.8,0.74,25,33.076,-111.27795,800.40002,18.97,30,24
9780,960.08,7.15,-5.77,-5.66,0.36,0.73,25,33.076,-111.27795,800.40002,19.12,-14,23
9782,959.96,7.17,-5.62,-5.7,0.8,0.74,25,33.076,-111.27795,800.29999,18.95,30,24
9784,960.03,7.21,-5.85,-5.69,0.8,0.74,25,33.076,-111.27795,800.29999,18.9,30,24
9787,960.05,7.19,-5.76,-5.65,0.8,0.74,25,33.076,-111.27795,800.20001,19.01,30,24
9789,959.98,7.21,-5.7,-5.67,0.8,0.74,25,33.076,-111.27795,800.09998,19.26,30,24
9792,959.99,7.23,-5.71,-5.68,0.8,0.74,25,33.076,-111.27795,800.09998,19.37,30,24
9794,960,7.22,-5.72,-5.71,0.8,0.74,25,33.076,-111.27795,800,19.21,30,24
9797,960.02,7.18,-5.79,-5.7,0.8,0.74,25,33.076,-111.27795,799.90002,19.01,30,24
9799,960,7.18,-5.87,-5.7,0.8,0.74,25,33.076,-111.27795,799.90002,19.01,30,24
9802,959.99,7.15,-5.98,-5.67,0.8,0.74,25,33.076,-111.27795,799.79999,19.1,30,24
9804,960.09,6.92,-5.86,-5.65,0.8,0.74,25,33.076,-111.27795,799.79999,19.1,30,24
9806,960.01,7.14,-5.74,-5.64,0.8,0.74,25,33.076,-111.27795,799.70001,19.23,30,24
9809,960.09,7.05,-5.93,-5.71,0.8,0.74,25,33.076,-111.27795,799.70001,19.23,30,24
9811,960.03,7.11,-5.83,-5.63,0.8,0.74,25,33.076,-111.27795,799.59998,19.28,30,24
9814,959.93,7.18,-5.73,-5.67,0.8,0.74,25,33.076,-111.27795,799.59998,19.23,30,24
9816,960,7.19,-5.84,-5.64,0.8,0.74,25,33.076004,-111.27795,799.5,19.2,30,24
9818,960.02,7.19,-5.77,-5.68,0.8,0.74,25,33.076004,-111.27795,799.5,19.15,30,24
9821,959.91,7.23,-5.76,-5.67,0.8,0.74,25,33.076004,-111.27795,799.5,19.23,30,24
9823,960.02,7.19,-5.76,-5.68,0.8,0.74,25,33.076004,-111.27795,799.40002,19.08,30,24
9826,959.88,7.17,-5.78,-5.65,0.8,0.74,25,33.076004,-111.27795,799.40002,19.01,30,24
9828,959.97,7.17,-5.76,-5.67,0.8,0.74,25,33.076004,-111.27795,799.40002,19.08,30,24
9831,960.04,7.17,-5.75,-5.68,0.8,0.74,25,33.076004,-111.27795,799.29999,18.88,30,24
9833,960.05,7.16,-5.77,-5.68,0.8,0.74,26,33.076004,-111.27795,799.20001,18.91,30,24
9836,959.9,7.21,-5.72,-5.68,0.8,0.74,25,33.076004,-111.27795,799.20001,18.95,30,24
9838,959.93,7.19,-5.7,-5.68,0.8,0.74,25,33.076004,-111.27795,799.20001,18.8,30,24
9841,959.96,7.16,-5.83,-5.64,0.22,0.73,25,33.076004,-111.27795,799.09998,18.86,-28,23
9843,959.85,7.13,-5.83,-5.65,0.8,0.74,25,33.076004,-111.27795,799.09998,18.79,30,24
9846,959.87,7.21,-5.77,-5.68,0.8,0.74,25,33.076004,-111.27795,799,18.93,30,24
9848,960.01,7.16,-5.87,-5.68,0.8,0.75,25,33.076004,-111.27795,799,18.86,30,25
9851,960.05,7.17,-5.78,-5.65,0.8,0.75,25,33.076004,-111.27795,798.90002,18.86,30,25
9853,959.99,7.16,-5.8,-5.67,0.8,0.75,25,33.076004,-111.27795,798.90002,18.86,30,25
9856,959.91,7.23,-5.69,-5.67,0.8,0.75,25,33.076004,-111.27795,798.90002,18.91,30,25
9858,960,7.21,-5.78,-5.66,0.8,0.75,25,33.076004,-111.27795,798.79999,18.82,30,25
9861,960.01,7.2,-5.8,-5.68,0.8,0.75,25,33.076004,-111.27795,798.79999,18.73,30,25
9863,959.92,7.18,-5.74,-5.7,0.8,0.75,25,33.076004,-111.27795,798.70001,18.86,30,25
9865,959.91,7.24,-5.7,-5.66,0.8,0.75,25,33.076008,-111.27795,798.70001,18.73,30,25
9868,959.98,7.19,-5.75,-5.69,0.8,0.75,25,33.076008,-111.27795,798.59998,18.73,30,25
9870,960.01,7.18,-5.76,-5.65,0.21,0.73,25,33.076008,-111.27795,798.59998,18.55,-29,23
9873,959.9,7.06,-5.8,-5.7,0.8,0.75,25,33.076008,-111.27795,798.5,18.43,30,25
9875,959.93,7.11,-6.09,-5.64,0.8,0.75,25,33.076008,-111.27795,798.5,18.33,30,25
9878,960.03,7.2,-5.88,-5.71,0.8,0.75,25,33.076008,-111.27795,798.40002,18.54,30,25
9880,959.92,7.14,-5.84,-5.73,0.8,0.75,25,33.076008,-111.27795,798.40002,18.61,30,25
9882,959.87,6.82,-6.02,-5.62,0.81,0.75,25,33.076008,-111.27795,798.29999,18.5,31,25
9885,959.97,7.27,-5.86,-5.78,0.8,0.75,25,33.076008,-111.27795,798.29999,18.68,30,25
9887,959.89,7.22,-5.82,-5.69,0.8,0.75,25,33.076008,-111.27795,798.20001,18.51,30,25
9890,959.95,6.98,-6.22,-5.57,0.8,0.75,25,33.076008,-111.27795,798.20001,18.51,30,25
9892,959.98,6.82,-6.16,-5.61,0.81,0.75,25,33.076008,-111.27795,798.09998,18.55,31,25
9895,959.85,7.22,-5.59,-5.71,0.81,0.75,25,33.076008,-111.27796,798.09998,18.88,31,25
9897,959.94,7.23,-5.7,-5.66,0.81,0.75,25,33.076008,-111.27796,798,18.59,31,25
9899,959.94,7.13,-5.83,-5.66,0.33,0.73,25,33.076008,-111.27796,798,18.68,-17,23
9902,959.99,7.01,-6.06,-5.64,0.81,0.75,25,33.076008,-111.27796,797.90002,18.79,31,25
9904,959.9,7.09,-5.92,-5.66,0.81,0.75,25,33.076008,-111.27796,797.90002,18.84,31,25
9907,960.01,7.28,-5.79,-5.74,0.81,0.75,25,33.076008,-111.27796,797.79999,18.71,31,25
9909,959.92,7.28,-5.7,-5.72,0.81,0.74,25,33.076008,-111.27796,797.70001,18.68,31,24
9911,959.89,7.27,-5.74,-5.68,0.81,0.74,25,33.076008,-111.27796,797.70001,18.79,31,24
9914,959.93,7.11,-5.85,-5.64,0.81,0.74,25,33.076008,-111.27796,797.59998,18.84,31,24
9916,959.82,7.19,-5.78,-5.64,0.81,0.74,25,33.076008,-111.27796,797.59998,18.82,31,24
9919,959.99,7.15,-5.78,-5.63,0.81,0.74,25,33.076008,-111.27796,797.5,18.9,31,24
9921,960.04,6.76,-6.12,-5.59,0.81,0.74,25,33.076008,-111.27796,797.5,18.86,31,24
9924,959.98,7.19,-5.67,-5.69,0.81,0.74,25,33.076008,-111.27796,797.5,18.7,31,24
9926,959.91,7.28,-5.9,-5.68,0.81,0.74,25,33.076008,-111.27796,797.40002,18.77,31,24
9929,959.92,7.18,-5.75,-5.68,0.81,0.74,25,33.076008,-111.27796,797.40002,18.71,31,24
9931,959.83,7.13,-5.74,-5.73,0.42,0.73,25,33.076008,-111.27796,797.29999,18.9,-8,23
9934,959.85,7.22,-5.76,-5.68,0.81,0.74,25,33.076008,-111.27796,797.29999,18.99,31,24
9936,959.94,7.19,-5.8,-5.66,0.81,0.74,25,33.076008,-111.27796,797.20001,19.04,31,24
9939,959.84,7.23,-5.76,-5.68,0.81,0.74,25,33.076008,-111.27796,797.20001,19.17,31,24
9941,959.97,7.07,-6,-5.63,0.81,0.74,25,33.076008,-111.27796,797,18.99,31,24
9944,959.88,7.1,-5.96,-5.66,0.81,0.74,25,33.076008,-111.27796,797,18.79,31,24
9946,959.99,7.16,-5.76,-5.67,0.81,0.74,25,33.076012,-111.27796,796.90002,18.99,31,24
9948,959.89,7.2,-5.7,-5.66,0.81,0.74,25,33.076012,-111.27796,796.90002,19.17,31,24
9951,959.93,7.17,-5.76,-5.69,0.81,0.74,25,33.076012,-111.27796,796.79999,18.93,31,24
9953,960,7.16,-5.75,-5.69,0.81,0.74,25,33.076012,-111.27796,796.70001,18.97,31,24
9956,959.87,7.17,-5.83,-5.67,0.81,0.74,25,33.076012,-111.27796,796.70001,18.88,31,24
9958,959.93,7.2,-5.75,-5.68,0.81,0.74,25,33.076012,-111.27796,796.59998,18.73,31,24
9961,959.95,7.19,-5.81,-5.66,0.29,0.73,25,33.076012,-111.27796,796.59998,18.77,-21,23
9963,959.94,7.16,-5.78,-5.71,0.81,0.74,25,33.076012,-111.27796,796.5,18.86,31,24
9965,959.86,7.19,-5.75,-5.67,0.81,0.74,25,33.076012,-111.27796,796.5,18.93,31,24
9968,960.06,7.21,-5.76,-5.66,0.81,0.75,25,33.076012,-111.27796,796.40002,18.8,31,25
9970,959.94,7.04,-5.98,-5.64,0.81,0.75,25,33.076012,-111.27796,796.40002,18.79,31,25
9973,959.95,7.16,-5.83,-5.67,0.81,0.75,25,33.076012,-111.27797,796.40002,18.64,31,25
9975,959.92,7.14,-5.83,-5.65,0.81,0.74,25,33.076012,-111.27797,796.29999,18.7,31,24
9978,959.96,7.29,-5.67,-5.63,0.81,0.75,25,33.076012,-111.27797,796.20001,18.68,31,25
9980,959.9,7.17,-5.75,-5.66,0.81,0.74,25,33.076012,-111.27797,796.20001,18.77,31,24
9982,959.97,7.06,-6.02,-5.63,0.81,0.74,25,33.076012,-111.27797,796.09998,18.68,31,24
9985,960.01,7.16,-5.69,-5.66,0.81,0.75,25,33.076012,-111.27797,796.09998,18.54,31,25
9987,959.97,7.36,-5.62,-5.71,0.81,0.75,25,33.076012,-111.27797,796,18.55,31,25
9990,959.88,7.03,-5.92,-5.54,0.46,0.74,25,33.076012,-111.27797,796,18.44,-4,24
9992,959.99,7.28,-5.71,-5.68,0.81,0.75,25,33.076012,-111.27797,796,18.55,31,25
9995,959.92,7.18,-5.84,-5.68,0.81,0.74,25,33.076012,-111.27797,795.90002,18.48,31,24
9997,959.94,7.17,-5.76,-5.62,0.81,0.75,25,33.076012,-111.27797,795.90002,18.59,31,25
9999,959.91,7.19,-5.7,-5.65,0.81,0.75,25,33.076012,-111.27797,795.90002,18.66,31,25
10002,959.96,7.16,-5.81,-5.63,0.81,0.75,25,33.076012,-111.27797,795.90002,18.55,31,25
10004,960,7.2,-5.76,-5.67,0.81,0.75,25,33.076012,-111.27797,795.70001,18.73,31,25
10007,959.91,7.19,-5.74,-5.69,0.81,0.75,25,33.076012,-111.27797,795.70001,18.75,31,25
10009,959.92,7.15,-5.85,-5.68,0.81,0.75,25,33.076012,-111.27797,795.70001,18.73,31,25
